Date,Open,High,Low,Close,Volume,Adj Close
2/2/17,19858.33984,19922.75,19831.08984,19884.91016,347220000,19884.91016
2/1/17,19923.81055,19967.73047,19845.99023,19890.93945,426670000,19890.93945
1/31/17,19913.16016,19918.16992,19784.76953,19864.08984,373750000,19864.08984
1/30/17,20028.61914,20028.61914,19870.39063,19971.13086,317280000,19971.13086
1/27/17,20103.35938,20115.9707,20072.64063,20093.7793,343130000,20093.7793
1/26/17,20076.25,20125.58008,20067.5293,20100.91016,356730000,20100.91016
1/25/17,19994.48047,20082,19994.48047,20068.50977,372240000,20068.50977
1/24/17,19794.67969,19949.24023,19786.71094,19912.71094,374460000,19912.71094
1/23/17,19794.78906,19833.98047,19732.35938,19799.84961,326690000,19799.84961
1/20/17,19795.06055,19843.93945,19759.14063,19827.25,435260000,19827.25
1/19/17,19813.55078,19824.14063,19677.93945,19732.40039,301750000,19732.40039
1/18/17,19822.73047,19828.19922,19739,19804.7207,279760000,19804.7207
1/17/17,19848.82031,19882.99023,19775.34961,19826.76953,341900000,19826.76953
1/13/17,19912.53906,19952.0293,19849.38086,19885.73047,263780000,19885.73047
1/12/17,19926.21094,19929.28906,19770.4707,19891,306290000,19891
1/11/17,19887.38086,19973.41992,19833.16016,19954.2793,336150000,19954.2793
1/10/17,19876.34961,19957.11914,19836.0293,19855.5293,299410000,19855.5293
1/9/17,19931.41016,19943.7793,19887.38086,19887.38086,287060000,19887.38086
1/6/17,19906.96094,19999.63086,19834.08008,19963.80078,277700000,19963.80078
1/5/17,19924.56055,19948.59961,19811.11914,19899.28906,269920000,19899.28906
1/4/17,19890.93945,19956.14063,19878.83008,19942.16016,280010000,19942.16016
1/3/17,19872.85938,19938.5293,19775.92969,19881.75977,339180000,19881.75977
12/30/16,19833.16992,19852.55078,19718.66992,19762.59961,271910000,19762.59961
12/29/16,19835.46094,19878.43945,19788.93945,19819.7793,172040000,19819.7793
12/28/16,19964.31055,19981.10938,19827.31055,19833.67969,188350000,19833.67969
12/27/16,19943.46094,19980.24023,19939.80078,19945.03906,158540000,19945.03906
12/23/16,19908.60938,19934.15039,19899.06055,19933.81055,158260000,19933.81055
12/22/16,19922.67969,19933.83008,19882.18945,19918.88086,258290000,19918.88086
12/21/16,19968.9707,19986.56055,19941.96094,19941.96094,256640000,19941.96094
12/20/16,19920.58984,19987.63086,19920.41992,19974.61914,284080000,19974.61914
12/19/16,19836.66016,19917.7793,19832.94922,19883.06055,302310000,19883.06055
12/16/16,19909.00977,19923.16992,19821,19843.41016,573470000,19843.41016
12/15/16,19811.5,19951.28906,19811.5,19852.24023,357350000,19852.24023
